TRUE,5.24699E+17,we only have one thing to say about that giant goliath birdeater spider: URL URL
TRUE,4.07197E+17,paul walker's character name on fast and furious was brian. brian from family guy died in a car accident. coincidence? i think not
TRUE,5.07263E+17,#tesla reportedly selects nevada to build massive $5 billion battery plant URL via @foxcarreport URL
FALSE,4.36216E+17,"talking angela is a hacker ""he's a kidnapper"" ""he watches u through ur camera"" ""he asks about ur personal life"" URL"
non-rumor,6.9244E+17,"federal reserve declines to raise key interest rate, citing slowing economic growth. URL URL"
FALSE,5.68571E+17,horrified at news that macklemore has joined isis #macklemorejoinedisis URL
non-rumor,6.92451E+17,it's time to make two years of community college free for responsible students → URL URL
non-rumor,7.663E+17,"us olympic swimmers ""invented"" robbery story to cover up petrol station altercation, rio police sources tell bbc URL"
FALSE,5.14468E+17,iphone 6 plus users are sitting on and bending their enormous new phones URL
non-rumor,6.9351E+17,what was your favorite moment from this week's #teenwolf? watch + let me know: URL URL
unverified,5.37977E+17,mother’s revenge: afghan woman 'kills 25 #taliban militants' after son shot dead URL URL
unverified,5.21777E+17,#isis used chemical weapons in #kobani . against civilian #kurds• #retweeet to #savekobani _ #twitterkurds #kobane URL
non-rumor,6.89101E+17,"morocco says it has arrested a belgian national linked to men who carried out paris attack, in which 130 people died URL"
FALSE,5.18192E+17,atheists are mad at @carrieunderwood. i applaud her. URL
TRUE,5.14479E+17,portland cops complete delivery after pizza hut driver injured in crash URL URL
unverified,7.07787E+17,meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️ URL
non-rumor,6.9138E+17,an afternoon with bo and sunny in the snow.❄ URL
non-rumor,6.93091E+17,joseph pena is 17. joseph pena is in high school. joseph pena can squat 875(!) pounds. watch: URL
TRUE,5.51159E+17,"donna douglas, who played buxom tomboy elly may clampett on the 1960s sitcom 'the beverly hillbillies,' has died: URL"
TRUE,5.24929E+17,"breaking: soldier shot at war memorial in ottawa, hill on lockdown, shooter at large URL #ottnews"
TRUE,5.24962E+17,"2 new victims en route to ottawa hospital; 1 shot, both non-life-threatening, hospital says - @michaelctv, @cbcnews URL"
non-rumor,7.64654E+17,"hard work, focus, and a dream—that’s the spirit of @michaelphelps. tonight, we congratulate him and all of @teamusa on making history."
TRUE,5.23027E+17,"man walks in south american rainforest at night, sees spider the size of a small puppy URL"
TRUE,4.36146E+17,not good for fancy #swiss #brand @nestle : philly steak & cheese @hotpockets linked to massive #beef #recall URL #food
non-rumor,6.9383E+17,"boko haram burns kids alive in northeast nigeria, witness says URL"
TRUE,4.07249E+17,"fast and furious 7 ""delayed"" but ""won't be scrapped"" following paul walker's death: report URL"
FALSE,5.60442E+17,drift into a peaceful slumber w/@thejeffbridges' new #sleepingtapes album. listen now at URL #om URL
unverified,7.63525E+17,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated. #dncleaks URL
FALSE,5.5498E+17,mozambique death toll rises to 72 from beer believed to have been poisoned with crocodile bile: URL
FALSE,4.90081E+17,ukraine officials say malaysia plane #mh17 was shot down by a buk missile system URL URL
FALSE,5.37355E+17,"darren wilson got $500k from abc for interview, plus $500k for donations... he is a killer millionaire, literally"
unverified,5.53213E+17,"paris says highest alert level extended north to region where attack suspects spotted - @afp, @melissabellf24 URL"
FALSE,5.54597E+17,police chief investigating #charliehebdo reportedly killed himself while preparing report on terror attack... hmm... URL
non-rumor,6.93786E+17,america’s biggest toy company is changing the most famous body in the world URL URL
unverified,7.33242E+17,"🎯 #target backlash over transgender bathroom policy hits ""boiling♨️point""❗️ URL #boycotttarget URL"
TRUE,5.09466E+17,microsoft is reportedly buying 'minecraft' developer mojang for $2 billion URL
TRUE,5.23126E+17,the stuff of nightmares: this guy ran into a puppy sized spider. in a rainforest. at night. URL URL
FALSE,5.23556E+17,"walmart donates $10,000 to support darren wilson and the on going racist police murders #ferguson #boycottwalmart URL"
TRUE,5.32277E+17,sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop: URL
non-rumor,6.92747E+17,update - french media: 28-year-old man carrying two guns arrested at #eurodisney near #paris was carrying box of bullets & copy of the koran
unverified,7.14556E+17,an open letter to trump voters from his top strategist-turned-defector URL @juddapatow @andylassner @bettemidler
TRUE,4.07165E+17,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.
FALSE,5.19962E+17,the fight against isis starts at our border. ‘at least’ 10 isis have been caught crossing the mexico border. build a wall!
unverified,7.78682E+17,black men have legitimate reason to run from police – #massachusetts supreme court URL URL
TRUE,5.28822E+17,fanged deer spotted in afghanistan for the first time in 65yrs URL rt @independent mt @thewcs cc URL
TRUE,4.07189E+17,paul walker remembered: celebs react to 'fast and furious' star's death URL
non-rumor,6.936E+17,kentucky leads kansas 46-40 at the half. tyler ulis has scored or assisted on 11 of the wildcats' 17 field goals. URL
FALSE,5.1862E+17,mass grave found in mexico town where over 40 students went missing - URL
unverified,5.32928E+17,islamic state releases audio it says is of leader abu bakr al-baghdadi days after reports he was killed or injured URL
unverified,7.40791E+17,dear @hillaryclinton you're not the 1st woman presidential candidate. victoria woodhull is. look @realdonaldtrump URL
non-rumor,6.92105E+17,"actor abe vigoda, known for roles in 'the godfather' and 'barney miller,' has died. URL URL"
FALSE,5.21099E+17,"mexico: iguala mass grave bodies ""not all of missing students"", guerrero state governor says URL URL"
TRUE,4.27925E+17,actor who played marlboro man in ads dies from smoking-related disease URL
FALSE,5.2839E+17,"#obama says ""america doesn't want any stay-at-home-moms! enough is enough! #fireobama now! URL URL"
TRUE,5.36548E+17,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL
TRUE,5.25024E+17,"corporal nathan cirillo, shot dead at #ottawa war memorial today, was 24. reservist was member of argyll and sutherland highlanders #cdnpoli"
non-rumor,6.92759E+17,half a sleeve of oreos lost in house fire URL URL
unverified,5.00281E+17,"police reports released this morning indicate mike brown was a suspect in a ""strong-armed"" robbery in #ferguson"
non-rumor,6.93466E+17,turkey claims russian plane violated its airspace and summons ambassador URL
TRUE,5.04387E+17,fbi probing alleged audio of michael brown shooting URL URL
unverified,5.00295E+17,the other day i asked a manager at the #ferguson market if police had requested surveillance video. she said no.
TRUE,5.24586E+17,scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL
non-rumor,6.90146E+17,happy #nationalhugday URL
unverified,5.00286E+17,update: #ferguson police release stills from convenience store footage showing robbery URL URL
FALSE,5.18981E+17,mass grave found in mexico near area where 43 students vanished after a confrontation with police: URL - @thisisfusion
unverified,4.99456E+17,st. louis co police tell me ofcr shot a man who pointed handgun at him at chambers & sheffingdell at about 1 a.m. man in critical. #ferguson
FALSE,5.53009E+17,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL URL
FALSE,4.89794E+17,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL
unverified,5.44334E+17,"gunman's headband reads, ""we are your soldiers o muhammad"". #martinplace #sydneysiege URL"
FALSE,5.23559E+17,"walmart donates $10,000 to support darren wilson, but won't give tracy morgan a penny for the accident their company caused. #boycottwalmart"
non-rumor,7.6752E+17,"hugs! @simone_biles & @aly_raisman during the #closingceremony (photo: rob schumacher, @usatodaysports) URL"
FALSE,5.55073E+17,69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique: URL
non-rumor,7.61027E+17,"after two weeks, thousands of gravity falls fans completed this global scavenger hunt URL URL"
TRUE,5.31648E+17,making my own doritos flavored mountain dew! URL
non-rumor,6.93412E+17,michael jackson told oprah he doesn't want a white actor playing him in 1993 URL URL
non-rumor,6.93032E+17,#zika virus: everything you need to know about the mosquito that spreads it URL URL
non-rumor,6.87735E+17,"we have some bad news, friends fans. the whole cast won't be reuniting in february: URL URL"
unverified,5.31526E+17,2 iraqi officials and state tv say airstrike wounds islamic state group leader al-baghdadi - @ap URL
TRUE,4.07236E+17,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.
unverified,6.55812E+17,when refusing to pay the 5p bag charge backfires URL 😂🙈
unverified,5.38138E+17,afghan woman 'kills 25 taliban' militants after son shot dead URL URL
FALSE,5.38848E+17,darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via @christinedbyers URL
unverified,5.31131E+17,reports indicate #isis leader abu bakr al-baghdadi has been injured in a us air strike. #syria #iraq
FALSE,5.44154E+17,today's cover: meet the teen who's made $72 million trading stocks on his lunch breaks URL URL
unverified,7.27854E+17,perhaps media should ask hillary about this clinton campaign made payments to hard drive destruction company URL
unverified,7.42012E+17,#orlando oh look the muslim shooter was also a democrat! URL
unverified,7.07332E+17,"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow"
FALSE,3.8701E+17,really? amber alert website goes dark under government shutdown URL
TRUE,4.07192E+17,remembering paul walker: URL URL
unverified,5.16386E+17,"some authoritarian americans are pissed that i'm helping this hong kong ""hands up, don't shoot"" picture go viral: URL"
TRUE,4.07177E+17,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.
FALSE,5.23123E+17,the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram. URL
unverified,7.55447E+17,police shut down restaurant after officer cuts mouth on shards of glass found in sandwich URL URL
non-rumor,7.61676E+17,exclusive! angelina jolie will be a visiting professor at georgetown university: URL URL
FALSE,3.4821E+17,"paula deen: ""forget the food network. i've already been offered a cooking show on the new fox news food channel."""
FALSE,4.89888E+17,malaysia airlines executive releases partial list of passengers' nationalities: URL URL #mh17
FALSE,4.89841E+17,'nine britons and 80 children' feared dead after flight #mh17 'shot down' URL URL
FALSE,3.6459E+17,fukushima: highly radioactive water seeping into the ocean URL
non-rumor,6.88764E+17,we have now cut off every single path that iran could have used to build a bomb. —@potus #irandeal URL
non-rumor,6.93273E+17,"report: breast-feeding increase could save more than 800,000 lives annually URL URL"
FALSE,5.24168E+17,"no, banksy has not been arrested - this story is a hoax URL URL"
unverified,7.05093E+17,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL"
FALSE,5.09085E+17,don't worry ppl #isis isn't a threat to homeland. man wearing body armor with isis flag on it arrested in #texas URL
non-rumor,6.93533E+17,"still sobbing over @onedirection's #1dhistoryvideo, hbu? URL URL"
TRUE,5.10919E+17,breaking: video claims to show beheading of british aid worker david haines by #isis.
TRUE,5.25301E+17,hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL
unverified,5.00394E+17,"the press conf makes #ferguson pd look like they've gone from stonewalling to counter punching. we give up a name, we drag his thru the mud."
unverified,7.24662E+17,"hey guys, target isn't backing down check the usa today article about the boycott URL"
unverified,7.5719E+17,"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.” URL"
non-rumor,6.9278E+17,an undefeated high school wrestler lost on purpose against an opponent with down syndrome: URL URL
non-rumor,7.61381E+17,"happy birthday, @potus! URL"
non-rumor,6.44321E+17,breaking: 15.1 foot tsunami reported in coquimbo. #earthquake #tsunami
unverified,7.75673E+17,clinton hides failing health? full disclosure now: covert doctors and nurses URL via @mailonline #maga @realdonaldtrump
non-rumor,6.93241E+17,the broadcast premiere of @zaynmalik's #pillowtalk is on mtv right now 💥 URL URL
TRUE,5.51575E+17,"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ URL via @foxnewshealth"
FALSE,3.8014E+17,"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! URL"
FALSE,2.73183E+17,42 million dead in bloodiest black friday weekend on record URL
FALSE,8.00846E+16,hoax: mcdonald's issues official statement on racist sign [updated] URL #seriouslymcdonalds
unverified,5.22534E+17,report: christian bale will play steve jobs URL URL
unverified,7.25983E+17,starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL
unverified,5.00327E+17,"all weekend ppl will be talking about the ""robbery"" instead of the shooting bc #ferguson pd didn't release any info about the shooting."
non-rumor,6.92745E+17,"surprise surprise, @shaq. on @jimmykimmellive, the lakers icon learned he'd be honored w/ a staples center statue. URL"
FALSE,4.89799E+17,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL
TRUE,4.27832E+17,ex-marlboro man dies from smoking-related disease - URL
unverified,5.52821E+17,4 #charliehebdo cartoonists killed: - charb - cabu - tignous - georges wolinski #jesuischarlie URL
TRUE,5.27138E+17,"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him URL"
unverified,7.66808E+17,"laziness is a trait in blacks-trump, according to former president of trump plaza hotel and casino @vitico46 URL"
FALSE,5.38729E+17,if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson
FALSE,5.14541E+17,the iphone 6 plus really does have a bending problem URL URL
unverified,7.23512E+17,all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL
non-rumor,6.84119E+17,"dammit, janet! fox’s rocky horror picture show casts @victoriajustice URL URL"
FALSE,5.34544E+17,wtf? community agitator obama secretly met w/ ferguson activists & told them to stay on course URL URL
unverified,5.16706E+17,fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary. so much for airstrikes.
non-rumor,6.93719E+17,1 billion young people will start work in the next decade—only 40% in jobs that now exist URL URL
non-rumor,6.91986E+17,videos show suffering of starving in syrian town of #madaya. URL URL
FALSE,5.24153E+17,graffiti artist banksy arrested in london; identity revealed - national report | national report URL via @wpusta
unverified,5.01934E+17,wapo: 'british examining [foley] video...to compare it with former guantanamo bay prisoners...believed to have joined the islamic state.'
TRUE,5.25034E+17,"ottawa shooting: how events unfolded, first shots fired at 9:52 a.m. at the war memorial URL URL"
TRUE,4.0717E+17,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous
FALSE,4.898E+17,malaysia airlines says it lost contact with plane that was flying in ukrainian airspace URL URL
TRUE,5.23889E+17,"scientist discover a puppy-sized spider in the rainforest, better known as the 'nope' spider URL URL"
TRUE,4.27691E+17,man who portrayed the marlboro man in the 1970s dies from smoking-related disease URL
unverified,5.2177E+17,#recall iraqi chem weapons gwb lied about? kobani kurds report isis using chem weapons! URL URL
non-rumor,6.92728E+17,this ball feels a little flat to me! icymi: von miller joked about the patriots football he intercepted: URL
unverified,6.50976E+17,uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.
FALSE,5.49599E+17,argentina's president adopted a jewish boy to save him from life as a werewolf URL URL
non-rumor,6.93185E+17,poll shows 40 percent of germans want merkel to resign over her refugee policy: URL URL
FALSE,3.72915E+17,"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land URL"
FALSE,5.34303E+17,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL"
non-rumor,6.8811E+17,here's what @potus keeps in his pockets to remind himself of the people he meets along the way. #youtubeasksobama URL
FALSE,5.23124E+17,"boko haram ceasefire includes release of 200+ #bringbackourgirls hostages, nigerian government says URL"
TRUE,5.25116E+17,canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: URL URL
TRUE,4.07211E+17,paul walker was doing good and giving back on the day of his tragic death: URL
FALSE,5.57886E+17,"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu"
TRUE,5.24991E+17,"police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial,"
non-rumor,6.93549E+17,"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL"
FALSE,3.70856E+17,"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, @mariyamaguchi reports: URL -jm"
FALSE,4.36001E+17,talking angela is an app that has been hacked and asks for you personal information. spread the word URL
non-rumor,6.89209E+17,"eagles guitarist glenn frey has died, the band announces URL"
TRUE,5.24959E+17,"police, bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL"
non-rumor,6.93069E+17,"ooooh my, d-rose. URL"
TRUE,5.3166E+17,"in new york city, marijuana may mean ticket, not arrest URL"
TRUE,5.09464E+17,"huh. the wall street journal reports microsoft is close to a $2b deal with mojang, aka the creators of minecraft. URL"
unverified,5.24926E+17,"one person shot outside centre block, a second wounded inside the building in parliament hill shooting URL"
non-rumor,6.93644E+17,nonwhite actors nearly swept every nominated category at the #sagawards URL URL
non-rumor,6.90297E+17,our children should not have to be worried about the water that they're drinking —@potus on the situation in flint URL
unverified,5.00364E+17,what's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
unverified,6.58756E+17,"test finds human dna in hot dogs, meat in vegetarian products URL URL"
unverified,7.48544E+17,"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL"
FALSE,5.24227E+17,up to 34 million green cards and work permits... URL
unverified,7.32004E+17,target’s new transgender policy raises all sorts of questions. URL
non-rumor,6.84878E+17,"as of january 12th, microsoft will no longer support internet explorer 8, 9 or 10. URL"
TRUE,5.32275E+17,sugarhill gang's big bank hank dies at 57 from cancer URL URL
TRUE,5.1375E+17,starbucks is testing a new latte that tastes exactly like guinness: URL URL
FALSE,5.3441E+17,a world without chocolate?! two of the world's biggest chocolate makers could face a shortage: URL URL
unverified,5.38194E+17,afghan woman kills 25 #taliban militants after son shot dead URL #bravo URL v @sydrza
non-rumor,6.93235E+17,"meet quasimodo, the dog with the short spine URL URL"
FALSE,5.53137E+17,‘banksy’ instagram tribute to #charliehebdo victims not posted by artist URL (pic: lucille clerc) URL
non-rumor,6.87787E+17,woah! olivia pope ditches the white hat for a hot new look in this badass scandal promo: URL URL
TRUE,5.2501E+17,#kevinvickers hailed as hero who took down attacker at parliament hill URL #ottawashooting URL
FALSE,4.36196E+17,"*reads things about talking angela* ""talking angela gets ur personal info"" ""talking angela can access all ur photos"" URL"
unverified,5.21773E+17,alarming isis uses chemical weapons against kurds in #kobane ☛ URL #savekobane #drwidad☮ URL
unverified,7.27188E+17,good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL
TRUE,3.48204E+17,"'outrage' is an understatement >> irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atl address URL"
unverified,5.22655E+17,spider burrows through man's appendix scar and crawls under his skin URL URL
non-rumor,6.92098E+17,✨ happy #gossipgirlday ✨ URL
TRUE,5.24963E+17,"update: 'most of downtown #ottawa is in lockdown,' police say: URL"
FALSE,5.05658E+17,"15 year old ""swatter"" got 25 years URL"
FALSE,3.86998E+17,this is a new low. obama spent money to close natl parks but shut down the amber alert website. look for yourself: URL
non-rumor,6.83732E+17,oregon militiamen receive fitting nickname: #yallqaeda URL URL
TRUE,5.27948E+17,seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL
non-rumor,6.92374E+17,report: spider URL
unverified,7.47276E+17,newsflash⚡️the #orlando shooter was a muslim and a democrat✔️ not a republican or christian❌ #gaypride2016 URL
TRUE,5.32232E+17,the sugarhill gang's big bank hank has died at 57: URL URL
TRUE,5.68075E+17,uk #krispykreme apologizes for 'kkk wednesday' customer promo. URL URL
unverified,7.74833E+17,"nurses save lives of all different races and colors, but @hillaryclinton thinks we belong in a #basketofdeplorables. URL"
unverified,7.60928E+17,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL"
unverified,7.28013E+17,report: caitlyn jenner will pose nude for sports illustrated URL URL
TRUE,5.32297E+17,so sad to learn big bank hank has passed away--the sugarhill gang rapper was 57. URL URL
FALSE,5.11919E+17,three of five detainees swapped are now isis leaders: URL #talibanswap #tcot #ccot #usa #bowie URL
FALSE,4.89975E+17,a memorial for #mh17 victims forms near the netherlands embassy in kiev: URL (roman pilipey/epa) URL
non-rumor,7.64574E+17,we've set the first-ever national standards limiting the amount of carbon pollution power plants can emit —@potus: URL
non-rumor,6.93674E+17,how 2 little-known actors became the obamas URL URL
TRUE,5.17053E+17,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.
FALSE,5.3876E+17,karma🙀#ferguson protestor accidentally burns🔥down own house🏡 URL @sheepawoken @youngblkrepub #tcot URL
non-rumor,6.91657E+17,"boss wants friendly, relaxed company culture in place by friday URL URL"
TRUE,5.52661E+17,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL
FALSE,5.21821E+17,breaking: patient being tested for ebola in kansas URL URL
TRUE,5.25041E+17,"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL"
unverified,7.23644E+17,niagara falls turned purple on the day prince died: URL URL
TRUE,5.253E+17,pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL
TRUE,5.24949E+17,breaking news: ottawa police confirm at least 3 separate shooting sites and multiple suspects - URL
unverified,7.4205E+17,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL
TRUE,4.27662E+17,actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease: URL
FALSE,5.21835E+17,north korea media says kim jong un has made appearance after 40+ days missing: URL URL
FALSE,5.20245E+17,a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL
unverified,5.16434E+17,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot URL"
non-rumor,6.90431E+17,"north korea says it has arrested a us student on charges of committing a ""hostile act"" URL"
FALSE,5.60207E+17,how to say ‘i love you’: 1.) have my fries
TRUE,4.0717E+17,"celebrities, friends and co-stars react to paul walker's tragic death. #rippaulwalker URL URL"
TRUE,4.07233E+17,paul walker's last pic before his death in car accident :'( #rip #paulwalker URL
TRUE,5.27295E+17,jose canseco accidentally shot himself in the hand at his las vegas home URL URL
TRUE,5.36827E+17,that powerful lego letter to parents from the 1970s? it's real URL URL
unverified,7.49287E+17,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL
FALSE,5.14068E+17,florida woman surgically adds third breast in bid to become reality tv star URL via daily mail
FALSE,5.34338E+17,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL"
FALSE,3.77002E+17,j.k. rowling is working on an 8th harry potter book.
FALSE,5.63124E+17,texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨 URL @_fritobandito_ @amymek URL
TRUE,5.24925E+17,scene at ottawa war memorial. soldier on duty shot. URL
TRUE,5.24685E+17,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL
TRUE,5.24977E+17,"the canadian soldier shot at the war memorial in ottawa has died, according to two members of parliament. live blog: URL"
FALSE,4.89836E+17,could a buk surface-to-air missile system have brought down malaysia airlines flight 17? URL #mh17 URL
non-rumor,6.87675E+17,alan rickman's goodbye letter to harry potter is just perfect: URL URL
TRUE,4.07164E+17,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.
TRUE,5.31677E+17,francis teaches you how to make your own doritos flavored mountain dew! watch: URL then share! :) URL
non-rumor,6.86493E+17,"bowie's last album was 'parting gift' for fans, in carefully planned finale URL URL"
TRUE,4.07198E+17,2013 was doing alright till i found out paul walker died ..
TRUE,5.25306E+17,a touching tribute to a fallen soldier URL URL
FALSE,5.24178E+17,"no, banksy hasn’t actually been arrested URL URL"
unverified,5.38133E+17,don't underestimate women. an afghan woman called reza gul killed 25 taliban in a 7 hour gun battle. URL
TRUE,5.14148E+17,starbucks is experimenting with a beer-flavored latte that reportedly tastes like guinness URL
non-rumor,6.93538E+17,"when an iowa man asked ted cruz an uncomfortable question, the room went silent URL URL"
non-rumor,6.93284E+17,boeing wins contract to build new air force one presidential jets URL URL
FALSE,3.80055E+17,"a city in louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense"
FALSE,4.36075E+17,"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL"
FALSE,5.53041E+17,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL
unverified,7.27179E+17,target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL
non-rumor,6.92567E+17,whether on the sideline or at a retirement community in nc ... just gotta dab on 'em. (via piedmont crossing/fb) URL
non-rumor,6.93823E+17,"german forest ranger finds that trees have social networks, too URL URL"
FALSE,5.39052E+17,breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2
non-rumor,6.93218E+17,".@cornelwest joins @berniesanders for rally in davenport, iowa. watch live: URL URL"
non-rumor,6.99252E+17,a eulogy for the show that changed kids' tv forever: #gravityfalls URL URL
TRUE,5.36808E+17,"another letter to parents, included in 1970s lego sets URL URL"
non-rumor,6.90954E+17,"fact: for the first time ever, more than 90% of americans have health coverage. #acaworks URL"
unverified,5.16372E+17,"oh, my. rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL"
FALSE,5.23567E+17,"what? rt @70torinoman: walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart URL"
unverified,6.51486E+17,black people can be so stubborn to change.... #5pbagcharge URL
TRUE,5.25412E+17,photo: dogs of canadian reservist killed at national war memorial wait for him to return home URL URL
non-rumor,6.92746E+17,one more day until friday... URL
FALSE,5.24182E+17,"calm down everyone, banksy hasn't been arrested #banksy URL URL"
non-rumor,6.92693E+17,"the @who sets up zika ""emergency team"" after ""explosive"" spread of the virus URL URL"
unverified,5.24972E+17,statement from ottawa hospital: received 3 patients. 2 in stable condition. URL
non-rumor,6.86701E+17,.@selenagomez was on the prowl for hot guys at the #instyleglobes after-party: URL URL
TRUE,5.203E+17,officials took away this halloween decoration after reports of it being a real suicide victim. it is still unknown. URL
TRUE,5.24951E+17,listen to our live special coverage of parliament hill shooting here URL URL
FALSE,3.76983E+17,j.k. rowling is working on an 8th harry potter book.
TRUE,5.24947E+17,updated | attacker shot dead in parliament after soldier shot at national war memorial: URL #cbcott #ottnews
unverified,5.16313E+17,"incredible! rt @ryan ""hands up don't shoot has travelled from #ferguson, missouri to #hongkong"" URL"
FALSE,5.28976E+17,obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL
TRUE,4.07209E+17,we send our deepest condolences to the family and friends of paul walker and roger rodas. URL URL
TRUE,5.31183E+17,"i don't want to live on this planet anymore. rt @juddlegum pepsi is making a doritos-flavored mountain dew: ""dewitos"" URL"
non-rumor,6.21025E+17,"sure, first you dump pluto by calling it a dwarf planet, then you drive by its house to make sure it’s not dating any other solar systems."
non-rumor,6.93123E+17,.@potus announces new rule aimed to advance #equalpay URL URL
TRUE,5.24594E+17,giant puppy-sized spider found in south america said to be world's largest URL URL
non-rumor,6.92453E+17,chat about @mtvteenwolf with @mandaaabearr + @kaitiii URL
non-rumor,6.85233E+17,traffic camera accidentally snaps beautiful photo of a snowy owl — URL URL
FALSE,5.19867E+17,someone spray painted a penis on a $2.4 million bugatti veyron: URL URL
non-rumor,6.85473E+17,elvis presley was born on this day in 1935 URL URL
TRUE,5.14142E+17,"well, this is one way to quit your job. watch alaskan reporter charlo green quit live on air. URL URL"
unverified,6.76587E+17,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL"
non-rumor,6.76971E+17,talk times @ 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate
TRUE,5.04106E+17,this audio tape played on #cnn seems to corroborate witness accounts that #darrenwilson kept shooting after #michaelbrown tried to surrender
TRUE,5.09464E+17,source: microsoft in discussions to buy 'minecraft' maker mojang for more than $2 billion - @wsj URL
TRUE,4.07162E+17,paul walker died at the age of 40 saturday. our hearts go out to his family and friends: URL
FALSE,5.15919E+17,groundbreaking female pilot who bombed #isis is now disowned by her family: URL URL
FALSE,5.24646E+17,"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself! URL"
unverified,5.25285E+17,man cut off penis and threw it in bin after girlfriend dumped him over small manhood URL URL
non-rumor,7.67581E+17,"mexican president pena nieto plagiarized law thesis, report says URL URL"
FALSE,5.01768E+17,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL
non-rumor,6.917E+17,ted cruz is by far the most consistent conservative in that crowd. URL | ap photo URL
